ID,target,text,stance
3696,Women empowerment,         مع دعم جميع المبادرات الإيجابية و تمكين المرأة ورؤية الوطن 2030 في رفع مستوى ثقافة الوعي والسلوك الصحي. بارك الله في جهودكن ّ.,Favor
3698,Women empowerment,"وبعدين تكلمت "" عن القصور المباشر في تمكين جهود المرأه ""  عن اي قصور تتكلم عنه !   الشعب بالسنين الاخيره شاهد دور المرأه عالصعيد السياسي سواء في مجلس الامه او حتى دورها في الحكومه ك وزيره   ف توجه الشعب والمجتمع وكذلك الحكومه يكون للاكفأ عزيزي بغض النظر عن جنسه 🙃",Favor
3699,Women empowerment, جاي بوقت تمكين المرأة وتسليمها مناصب عليا تقلل من قدراتها وتسوي استفتاء عارف انه امنية كل جاهلة متخبطة بعملها ولايمكن تحقيق هالكلام الفاضي الموضوع بسوء الادارة النسائية في مجتمعنا له اسباب جذرية وعقد في انفسهن بسبب عدم الثقه والانتقاص منهن حتى ا,Against
3700,Women empowerment,MENTION لا مسوين تمكين المراه اعرف اخويانا وعقولهم علشان يضمنون بنت تفوز ويطلعون يتصورون معها,Against
3703,Women empowerment, اتفق معك كلياً. الحكومة فعلاً بدأت بقرارات شجاعة ولعل الهيئة، قيادة المرأة، تمكين المرأة، واخيراً المناهج لها وقعها الشديد على الرجعيين الا  أيضاً حذرة من ردات الفعل فيما لو اصدرت قرارات سريعة وحاسمة بوقت قصير,Favor
3704,Women empowerment,حرية الرأي حرية الفكر حرية الاختيار تمكين نصف المجتمع واقصد هنا المرأة ,Favor
3705,Women empowerment,في مسيرة تمكين المرأة السعودية تلك المسيرة المباركة  والمرأة السعودية تستحق ذلك التكريم وتلك الثقة  ولكن هل نراهن قريباً ( شيخات شمل قبائل ) 🤔 ونائبات  يجب ان يشاركن  في النسيج ( القبلي ) الأجتماعي  مجرد فكرة عبرت في مخيلتي 🤔,Favor
3706,Women empowerment,تمكين تاريخي تعيشه السعوديات، وقفزة حضارية تبرز مكانتهن في المجتمع كمشاركات وقائدات في التنمية..  المرأة السعودية بعد تمكينها حلّقت عالياً في فترة زمنية قصيرة وأثبتت بعطائها تميّز إنجازها.  في زخم الاحتفاء بـ #يوم_المرأة_العالمي   كل عام وأنتن فخرٌ للوطن ومجتمعه ,Favor
3707,Women empowerment,الحمدلله على نعمة تمكين المرأة أختي راحت تجيب عشاء,Favor
3708,Women empowerment, مو فاهمة شو المشكلة، صحيح إنه مشاريع تمكين المرأة محصورة جدا عنا، بس هذا ما بيعني التقليل من جهد السيدات الي اهتماماتهم و هويتهم بهذا الاتجاه. بالعكس يعطيها ألف عافية.,Favor
3711,Women empowerment,بعض النسويات يدعون بعدم وجود اي اختلاق لا جسماني ولا عقلي ولا عاطفي ولا اي اختلاف باسلوب التفكير وحل المشاكل والتعاطي مع الازمات. من وجهة نظري حتى نتمكن من تمكين المرأة بالمجتمع، علينا اولا فهم الاختلافات والاعتراف بها، محاولة تقويضها وعلى اساسها وضع خطط وحلول لإنصاف المرأة.,Favor
3715,Women empowerment,تزامناً مع #اليوم_العالمي_للمرأة نتحدث عن تمكين المرأة السعودية في ظل #رؤية_المملكة_2030.     #تمكين_العنود  #العنود_الخيرية ,Favor
3716,Women empowerment,دور المرأة في #رؤية_المملكة_2030    #تمكين_العنود #العنود_الخيرية ,Favor
3719,Women empowerment,في يوم المرأة العالمي  كل عام وانتي مُلهمه وطموحة وقوية ومنجزة . كل عام وانتي أساس المجتمع. استخدم كود الخصم WOM10 واحصل على خصم فوري على الاجهزة الصغيرة ومنتجات العناية الشخصية.  #كوني_قدوة #تمكين #اليوم_المرأه_العالمي #هي_تقود ,Favor
3720,Women empowerment,نحن نؤمن بأن جهود المرأة وابتكاراتها ساعدت على وصول قطاع التكنولوجيا إلى ما هو عليه اليوم، لذا في #تمكين_للتقنيات نفخر بأن ٤٢٪ من موظفينا نساء يلعبون دور هام في نجاحنا. #يوم_المراه_العالمي 🧕🏼 ,Favor
3721,Women empowerment,رحلتنا بدأت من هنا.. من نزل البستان بولاية #نزوى .. لنحلق نحو آفاقا جديدة 😍  #تمكين #تمكين_المرأة #إقلاع #نزوى ,Favor
3722,Women empowerment,ملاك العلوية  وفعالية *غايته نغادر*.. ضمن فعاليات اقلاع للنساء 🤩  #إقلاع #تمكين_المرأة #تمكين #شغف ,Against
3723,Women empowerment,صباح الخير 💙  #صباحات_تمكينية #صباح_الخير #إقلاع #تمكين_المرأة #تمكين ,Favor
3725,Women empowerment,مرحبا بكم في الحساب الرسمي لمؤسسة تمكين المرأة اليمنية ,Favor
3728,Women empowerment,تم تدشين🎀منصة دعم المرأة البحرينية🎀 بالتعاون مع أعضاء وعضوات🌴#منتدى_البحرين_الاقتصادي🌴 بهدف تمكين المرأة بالفرص والمشاريع. 🌿يمكن للجميع مؤسسات وأفرادا الدخول مجانا لإعلان خدماتهم ومنتجاتهم لدعم المرأة. 🎀🌷وفقكم الله لخدمة المرأة والوطن 🇧🇭 🎀🌷 ,Favor
3730,Women empowerment, كيف تمكين المرأه ووزارة الموارد البشريه ممكنه نصف مليون اردني ونصف مليون لبناني ومثلهم فلسطن و٢ مليون هندي بالقطاع الخاص وعندنا ٣ مليون عاطل نصفهم من البنات  التمكين هو انك ترحل العماله الي عندنا وتوظف ابناء وبنات البلد,Against
3731,Women empowerment,اعتقد ان تمكين المرأه يتم في ترحيل نصف مليون اردني ونصف مليون لبناني وغيرهم من الهنود وموظفين الشعوب المجاوره وتوظيف بناتنا وعيالنا مكانهم هذا هو التمكين الحقيقي الي يضمن رفاهيه لكل مواطن ومواطنه ,Against
3736,Women empowerment, هاذي على شان تمكين المرأة ، والمشكله الحريه عندنا تشمل كل شي الا السياسه وانتقاد القرارات ... هنا تقف كل أشكال الحريه 😂😂😂,None
3738,Women empowerment, نعم وبكل تأكيد استاذتنا القديرة الدكتورو ريما  تمكين المرأة من خلال التعليـــــم يسهم في تحسين النفسية وتمتعها بروح مرحة متفهمة بسبب ان التعليم يعمل على تزويدها بالغــذاء الروحي والوجداني ويوسع من افاقها الفكريــه اضافة الى انه يمنحها الاستقلال,Favor
3739,Women empowerment, انها البداوة الموحشة والجائرة و القفراء . انا لست مع التسيب والانفلات. كل حالة يجب ان تو'خذ على حدة. والتبين من حقيقة الامر .ربما الضحية تعاقب مرتين من الجاني والقريب! الحياة العصرية يحتم الاختلاط ولكن علينا ان لا نكون القاضي والجلاد في ا',None
3741,Women empowerment,"""تمكين المرأة وتوفير البيئة المناسبة لها تمكين للمجتمع""  شكراً لكل امرأة ساهمت في أسعاد أسرنا  المستفيدة وحققت أهداف #ترميم التنموية ..  #يوم_المرأة_العالمي_2021  #المرأة_في_السعودية  #InternationalWomensDay ",Favor
